index,source_name,ra,dec,glon,glat,energy_flux,flux_uncertainty,significance,significance_peak,variability_index,frac_variability,spectrum_type,pl_index,pl_flux_density,class1,class2,assoc1,assoc2,flags
1873,4FGL J0730.5-0535,112.6354,-5.5842,222.4052,6.086373,1.2175472e-11,6.339423e-13,28.018559,11.627616,64.67528,0.37042874,PowerLaw,2.2104354,5.0876236e-13,bll,,TXS 0728-054,,0
1874,4FGL J0730.5-1831c,112.6375,-18.5226,233.79645,-0.088125594,4.3998524e-12,1.2309941e-12,4.6150365,-inf,11.258758,0.0,PowerLaw,2.3030427,2.3977783e-14,unk,,NVSS J073003-183238,,44
1875,4FGL J0730.5+6720,112.6418,67.3484,148.54979,28.623201,4.6179484e-12,3.6385502e-13,15.151218,7.036492,35.960045,0.33319646,PowerLaw,2.7413628,1.9212318e-12,,agn,,WISE J073125.40+671847.0,0
1876,4FGL J0730.7-6602,112.6943,-66.0464,277.59756,-20.793043,3.4319902e-12,3.7675264e-13,15.766313,6.1348743,31.563536,0.43399435,PowerLaw,1.7649366,7.913828e-15,bll,,PMN J0730-6602,,0
1877,4FGL J0731.0+6607,112.7743,66.1263,149.94328,28.619455,8.918316e-13,1.9974473e-13,7.4442472,-inf,11.432805,0.0,LogParabola,2.2746992,4.4561465e-14,,,,,0
1878,4FGL J0731.2-1403,112.8105,-14.0656,229.96634,2.1987174,2.6071077e-12,5.041078e-13,8.528998,-inf,11.51032,0.0,LogParabola,2.2114205,6.225576e-14,bll,,PMN J0731-1402,,0
1879,4FGL J0731.5-1910c,112.892,-19.1709,234.48068,-0.18879208,6.4035483e-12,1.5824901e-12,4.2776394,-inf,12.420356,0.11010923,LogParabola,2.6192153,6.529742e-13,,,,,56
1880,4FGL J0731.8-3009,112.9639,-30.1553,244.16713,-5.396684,2.9652494e-12,4.913997e-13,8.297899,-inf,24.288841,0.4474341,PowerLaw,2.0275948,1.5360509e-14,bcu,,NVSS J073151-301058,,0
1881,4FGL J0731.9+2805,112.981,28.0882,191.07704,20.650938,1.3102686e-12,2.9389232e-13,5.0836277,-inf,15.036538,0.034755643,PowerLaw,2.1176615,1.7523618e-14,bll,,RGB J0731+280,,0
1882,4FGL J0732.7-4638,113.1774,-46.6488,259.08966,-12.835111,4.1643173e-12,7.5485267e-13,10.33093,11.010502,107.62756,1.0343474,LogParabola,2.7395904,1.5825115e-12,bcu,,PKS 0731-465,,2
1883,4FGL J0733.0+4915,113.2659,49.2568,168.90295,26.769001,1.2427292e-12,3.453192e-13,5.0507393,-inf,12.202076,0.0,PowerLaw,2.2268,1.0717626e-14,bcu,,TXS 0729+493,,0
1884,4FGL J0733.1+5910,113.2764,59.1707,157.85199,28.295568,1.8890182e-12,3.60738e-13,11.304289,-inf,7.423117,0.0,LogParabola,2.3159966,1.8426288e-13,bcu,,GB6 J0733+5909,,0
1885,4FGL J0733.3-7615,113.3464,-76.2656,288.14233,-23.858946,9.670566e-13,2.6145053e-13,5.1785636,-inf,9.681127,0.0,PowerLaw,1.7239364,7.989702e-16,,,,,0
1886,4FGL J0733.4+5152,113.3619,51.8798,166.02148,27.314451,2.8383658e-12,3.4174538e-13,14.049481,-inf,18.12843,0.26222447,PowerLaw,1.7689853,7.905258e-15,bcu,,NVSS J073326+515355,,0
1887,4FGL J0733.5+3517,113.3761,35.2938,183.85272,23.330729,1.5937506e-12,3.0466198e-13,6.3647194,-inf,10.889427,0.0,PowerLaw,2.146712,2.5704678e-14,bll,,RX J0733.4+3515,,0
1888,4FGL J0733.5-5445,113.3852,-54.7593,266.72583,-16.177094,5.3102705e-12,4.2176603e-13,17.496172,10.870156,104.02321,0.8723467,PowerLaw,2.2148514,1.5187454e-13,bcu,,SUMSS J073334-544544,,0
1889,4FGL J0733.6+3649,113.4196,36.8225,182.27182,23.819319,1.8717148e-12,3.3896006e-13,6.6737514,6.3622994,36.68285,0.80409944,PowerLaw,2.3642974,8.3954884e-14,bcu,,GB6 J0733+3650,,0
1890,4FGL J0733.7+0205c,113.4379,2.0908,215.91458,10.364634,2.7624298e-12,6.542877e-13,4.1666465,-inf,14.490856,0.0,PowerLaw,2.7545958,6.093441e-13,bcu,,4C +02.20,,32
1891,4FGL J0733.7+4110,113.4481,41.1706,177.68839,25.04193,3.89018e-12,3.6729547e-13,16.33907,-inf,12.417583,0.020400073,PowerLaw,1.9972551,4.4787748e-14,bll,,GB6 J0733+4111,,0
1892,4FGL J0733.8+0455,113.4722,4.9282,213.35385,11.681733,5.0636587e-12,5.751319e-13,14.544433,11.221155,162.16112,1.0054741,LogParabola,2.4822693,1.518658e-12,fsrq,,GB6 J0733+0456,,0
1893,4FGL J0734.0+5021,113.5245,50.3572,167.72678,27.142647,8.1067045e-12,5.437565e-13,30.680183,28.171238,490.2805,1.1357791,LogParabola,2.3763947,1.750883e-12,fsrq,,TXS 0730+504,,0
1894,4FGL J0734.3-4448,113.5959,-44.8145,257.54132,-11.757423,2.0918306e-12,4.9533565e-13,5.8811173,-inf,9.446186,0.0,PowerLaw,2.344046,3.2832095e-14,,,,,5
1895,4FGL J0734.4-7711,113.6118,-77.1852,289.12494,-24.066618,6.667307e-12,6.1245296e-13,22.292067,15.522629,230.7545,0.85142964,LogParabola,2.326678,7.6662195e-13,bcu,,PKS 0736-770,,0
1896,4FGL J0734.7-1559,113.6891,-15.9917,232.06425,2.0129435,4.5313545e-11,1.3130537e-12,65.947105,-inf,10.026484,0.0,PLSuperExpCutoff,2.3513775,7.755204e-12,PSR,,PSR J0734-1559,,0
1897,4FGL J0735.0-7255,113.7531,-72.9239,284.71323,-22.73645,8.062947e-13,2.1212996e-13,4.872791,-inf,15.420966,0.36612108,LogParabola,2.2001584,9.159921e-15,,,,,0
1898,4FGL J0736.9-3231,114.2396,-32.5303,246.78596,-5.5748053,9.3950125e-12,1.0048446e-12,16.11263,-inf,20.976814,0.19153409,LogParabola,2.54238,1.3953074e-12,,,,,0
1899,4FGL J0737.3-8247,114.3469,-82.7868,295.0982,-25.475178,5.498893e-12,4.4291982e-13,19.618368,-inf,16.949978,0.16597795,PowerLaw,1.97577,4.6380417e-14,bll,,SUMSS J073706-824836,,0
1900,4FGL J0737.4+6535,114.3737,65.5912,150.58449,29.251331,1.20492e-12,2.503053e-13,6.9340196,5.0996346,35.625256,0.8141409,PowerLaw,2.0873144,7.332609e-15,,,,,0
1901,4FGL J0737.7-8047,114.4302,-80.7947,292.97958,-24.932768,1.0687692e-12,3.1497504e-13,4.8748975,-inf,19.843697,0.0,PowerLaw,1.9012653,1.3807645e-15,,,,,0
1902,4FGL J0737.9-3041,114.4766,-30.69,245.26634,-4.508925,2.6933323e-12,7.026383e-13,4.353807,-inf,9.426966,0.0,PowerLaw,2.3711631,5.1401974e-14,MSP,,PSR J0737-3039A,,8
1903,4FGL J0738.1+1742,114.5387,17.7066,201.84836,18.078001,5.7383664e-11,1.6041178e-12,88.16355,31.067308,285.74402,0.33443576,LogParabola,2.0301056,2.1777471e-12,bll,,PKS 0735+17,,0
1904,4FGL J0738.4+1539,114.6058,15.6602,203.84053,17.310007,8.8959927e-13,2.332738e-13,5.6792054,-inf,13.0469475,0.0,LogParabola,1.9348649,6.9585836e-15,bcu,,NVSS J073824+153839,,0
1905,4FGL J0738.6+1311,114.656,13.1846,206.21571,16.329153,3.0906202e-12,4.443683e-13,7.180196,-inf,25.047995,0.5378415,PowerLaw,2.728563,1.5500553e-12,,,,,0
1906,4FGL J0738.9-6736,114.7427,-67.6038,279.46,-20.59526,6.711622e-12,5.921727e-13,11.242895,12.382308,187.5877,1.1553286,PowerLaw,2.5381687,9.56022e-13,fsrq,,PKS 0738-674,,0
1907,4FGL J0739.2+0137,114.82,1.6216,216.98395,11.377291,6.705101e-11,1.2026353e-12,107.73347,67.23183,2557.9531,0.72932494,LogParabola,2.3910236,2.7069054e-11,fsrq,,PKS 0736+01,,0
1908,4FGL J0739.6-4530,114.9093,-45.5041,258.5982,-11.246885,1.6747407e-12,4.829244e-13,5.3091297,-inf,8.417187,0.0,LogParabola,2.5017498,1.4533485e-13,,,,,0
1909,4FGL J0739.6+7505,114.925,75.094,139.68747,29.241638,8.472517e-13,2.1596472e-13,4.707874,-inf,11.855491,0.0,PowerLaw,2.1497622,7.599266e-15,,,,,4
1910,4FGL J0739.7+1743,114.9486,17.7233,201.99614,18.442749,4.1027962e-12,1.0495564e-12,5.0376353,-inf,23.752956,0.5711876,PowerLaw,2.5217452,9.928579e-14,bcu,,NVSS J073948+174304,,16
1911,4FGL J0739.8-6722,114.955,-67.3684,279.2584,-20.43289,1.4171761e-12,3.5438089e-13,6.2715855,-inf,19.558508,0.09211737,PowerLaw,1.8503166,1.5023092e-15,bll,,1RXS J073928.1-672147,,0
1912,4FGL J0740.0-0753,115.0209,-7.8985,225.589,7.068239,3.1542705e-12,5.561193e-13,6.2341466,3.7949562,28.797522,0.6636493,PowerLaw,2.5773187,3.9853887e-13,bcu,,PMN J0739-0747,,2
1913,4FGL J0740.4+7300,115.1108,73.0061,142.07402,29.42412,7.408093e-13,2.2426584e-13,3.2570539,-inf,23.01562,0.59850377,PowerLaw,2.254026,1.3225587e-14,bcu,,NVSS J074111+725822,,4096
1914,4FGL J0740.9+3203,115.2335,32.0581,187.73022,23.807297,2.4064307e-12,3.7216893e-13,7.3830094,-inf,10.729142,0.0,PowerLaw,2.4202518,1.4805964e-13,bll,,LEDA 1979979,,16
1915,4FGL J0741.0+6618,115.2539,66.3123,149.76492,29.624397,2.6276837e-12,2.6971616e-13,20.959558,-inf,25.499546,0.24650916,PLSuperExpCutoff,2.187658,1.8041283e-13,MSP,,PSR J0740+6620,,0
1916,4FGL J0741.0+3226,115.2604,32.4389,187.34207,23.947098,1.0173297e-12,2.9008732e-13,7.3427167,-inf,11.636101,0.0,LogParabola,1.5922822,5.753015e-16,bll,,NVSS J074054+322600,,0
1917,4FGL J0741.0-5226,115.2727,-52.4425,265.0527,-14.173656,1.0089403e-12,3.435612e-13,4.3773727,-inf,20.64165,0.0,PowerLaw,1.852826,8.2675826e-16,,,,,0
1918,4FGL J0741.2-5140,115.3095,-51.6741,264.35376,-13.811718,3.0082386e-12,6.3410583e-13,5.3889,-inf,20.748444,0.47027135,PowerLaw,2.604076,2.2036905e-13,bcu,,PMN J0740-5137,,0
1919,4FGL J0741.4-8132,115.3538,-81.5409,293.81363,-25.005138,8.225383e-13,2.425007e-13,4.2388396,-inf,14.0428295,0.0,LogParabola,1.8214688,1.3495321e-15,bcu,,SUMSS J074220-813139,,0
1920,4FGL J0741.4-4709,115.3556,-47.1636,260.24597,-11.738335,5.987598e-12,7.1414375e-13,12.911283,6.8286757,51.49449,0.47869015,LogParabola,2.5958025,4.1917476e-13,fsrq,,PMN J0741-4709,,4
1921,4FGL J0741.9-4157,115.4909,-41.963,255.6187,-9.217232,4.1080655e-12,6.943732e-13,6.2588243,-inf,16.603085,0.25102144,PowerLaw,2.673757,7.4244273e-13,,,,,0
1922,4FGL J0742.1+4902,115.5361,49.0428,169.44853,28.188961,3.0955889e-12,3.639872e-13,11.868536,8.76374,91.59407,0.931893,PowerLaw,2.290283,9.342297e-14,fsrq,,GB6 J0742+4900,,0
1923,4FGL J0742.6+5443,115.6715,54.727,163.05278,29.093634,1.8669191e-11,6.0291637e-13,62.214603,68.883835,2835.3306,1.5627581,LogParabola,2.3447015,6.4607937e-12,fsrq,,GB6 J0742+5444,,0
1924,4FGL J0742.8-2822,115.7091,-28.3814,243.77777,-2.4421082,1.5071736e-11,1.0432384e-12,28.42981,-inf,9.836705,0.0,PLSuperExpCutoff,2.3561773,1.7076882e-12,PSR,,PSR J0742-2822,,0
1925,4FGL J0742.9-5242,115.74,-52.7033,265.4239,-14.035497,5.175609e-12,7.3324e-13,8.286019,8.207604,44.172283,0.5391243,LogParabola,2.6823804,6.5576055e-13,bcu,,PMN J0742-5241,,0
1926,4FGL J0743.0-5622,115.7698,-56.3768,268.84274,-15.639843,3.4907485e-12,5.179672e-13,6.8578,5.419708,46.903095,0.58712876,PowerLaw,2.8131633,1.7516156e-12,fsrq,,PMN J0743-5619,,0
1927,4FGL J0743.1+1713,115.7753,17.2198,202.81523,18.96565,3.2791413e-12,4.545794e-13,10.843475,-inf,12.922457,0.0,PowerLaw,2.2538865,6.7167294e-14,bll,,TXS 0740+173,,0
1928,4FGL J0743.2+4034,115.8002,40.5782,178.82164,26.614653,1.971483e-12,3.6767301e-13,4.6441317,-inf,14.571464,0.19019608,PowerLaw,3.1391153,1.0624857e-11,,,,,0
1929,4FGL J0743.3-4912c,115.834,-49.2143,262.25772,-12.399355,4.0712416e-12,6.5380703e-13,7.9007645,-inf,4.0104427,0.0,PowerLaw,2.5376399,2.2916296e-13,bcu,,MRC 0741-490,,48
1930,4FGL J0743.6-3805,115.9062,-38.0937,252.3464,-7.076909,3.638085e-12,7.2751424e-13,5.834506,5.0268574,50.270363,1.0739009,PowerLaw,2.4252458,1.1350162e-13,bcu,,PMN J0743-3804,,0
1931,4FGL J0744.0-2525,116.0141,-25.432,241.35329,-0.7392291,1.684963e-11,1.0944154e-12,35.16393,-inf,12.415379,0.0,PLSuperExpCutoff,2.3221328,1.2328172e-12,PSR,,PSR J0744-2525,,0
1932,4FGL J0744.0+5033,116.0209,50.5539,167.8099,28.742407,1.2061249e-12,2.517704e-13,6.3091393,-inf,16.595867,0.16914274,PowerLaw,1.970238,5.5813783e-15,,,,,0
1933,4FGL J0744.1-6211,116.0302,-62.1954,274.40857,-17.98368,6.501879e-13,2.4422158e-13,4.05689,-inf,10.186432,0.0,LogParabola,1.5204209,1.8207517e-16,bcu,,SUMSS J074419-621059,,0
1934,4FGL J0744.1+7434,116.0345,74.5778,140.252,29.571495,3.992886e-12,3.5347083e-13,21.24519,-inf,21.745846,0.32296655,PowerLaw,1.8062041,1.0394493e-14,bll,,MS 0737.9+7441,,0
1935,4FGL J0744.2-6918,116.0546,-69.3034,281.338,-20.778597,3.7197827e-12,4.2739556e-13,11.237037,6.863769,33.580177,0.5259976,PowerLaw,2.367811,1.66899e-13,bll,,PKS 0744-691,,0
1936,4FGL J0744.4-1403,116.117,-14.0513,231.51855,5.0073667,3.3784722e-12,6.6967775e-13,5.3913994,-inf,7.0661216,0.0,PowerLaw,2.6322339,3.942662e-13,,,,,3
1937,4FGL J0744.9-4028,116.2485,-40.4675,254.56902,-7.9989777,4.1579097e-12,5.5989675e-13,13.912754,-inf,15.774544,0.15241624,LogParabola,2.2398458,1.8204283e-13,,,,,0
1938,4FGL J0745.4-2447,116.3619,-24.7995,240.96295,-0.1502702,5.843903e-12,1.3053278e-12,4.3232203,-inf,18.51481,0.3242711,LogParabola,2.8420258,9.297035e-13,bcu,,PMN J0745-2451,,16
1939,4FGL J0745.6+0107c,116.4046,1.1258,218.1805,12.554242,2.0822398e-12,5.834504e-13,4.1340156,-inf,16.026947,0.1459954,PowerLaw,2.5848634,1.4219992e-13,,unk,,ERC217 G218.06+12.59,32
1940,4FGL J0746.0-0039,116.5246,-0.6543,219.8494,11.8316,2.1569602e-12,5.1358944e-13,3.9618742,-inf,11.311095,0.0,PowerLaw,2.7952957,7.1881785e-13,fsrq,,PKS 0743-006,,4096
1941,4FGL J0746.3-0225,116.5985,-2.428,221.48145,11.061638,4.7493376e-12,5.4357864e-13,18.529352,-inf,25.618376,0.36897314,LogParabola,1.8799608,6.611324e-14,bll,,2MASS J07462703-0225492,,0
1942,4FGL J0746.4+2546,116.6021,25.7678,194.6295,22.869299,6.774189e-12,5.3903187e-13,17.299553,12.16001,90.01416,0.54658824,LogParabola,2.81253,4.7799043e-12,fsrq,,B2 0743+25,,0
1943,4FGL J0746.5+2730,116.6276,27.5153,192.85031,23.485088,3.4141156e-12,4.2471725e-13,9.235398,5.4655104,34.278133,0.5255004,PowerLaw,2.6843984,1.0699442e-12,fsrq,,OI 272,,0
1944,4FGL J0746.5-0710,116.6316,-7.1804,225.73257,8.813261,5.008809e-12,6.233364e-13,16.546766,-inf,26.896437,0.33266866,LogParabola,2.2099712,2.188923e-13,bcu,,PMN J0746-0709,,0
1945,4FGL J0746.5-4113,116.6438,-41.2256,255.38487,-8.106514,2.1816216e-12,4.509098e-13,7.255987,-inf,17.3813,0.25416574,PowerLaw,2.0827997,9.002533e-15,,,,,0
1946,4FGL J0746.6-4754,116.6694,-47.9155,261.34702,-11.304772,1.8995281e-11,8.9099236e-13,51.73621,29.978376,371.82126,0.74971753,LogParabola,1.9508995,5.1754494e-13,bll,,PMN J0746-4755,,0
1947,4FGL J0747.2-0736,116.8101,-7.6092,226.19887,8.759922,1.864395e-12,4.1836036e-13,6.4951806,-inf,8.387156,0.0,PowerLaw,2.0240293,6.9884254e-15,,,,,16
1948,4FGL J0747.2+4529,116.8224,45.4988,173.5864,28.407965,1.7546191e-12,3.179774e-13,7.1876926,-inf,15.660149,0.0,PowerLaw,2.1504076,2.0859242e-14,bcu,,NVSS J074654+453231,,0
1949,4FGL J0747.3-3310,116.8328,-33.1778,248.4249,-3.9945343,1.7648919e-11,1.1883914e-12,21.965317,16.299526,135.87971,0.7203461,PowerLaw,2.2964206,3.5178764e-13,bll,,PKS 0745-330,,4
1950,4FGL J0747.5+0905,116.876,9.0911,211.04457,16.552656,2.8136445e-12,3.5528687e-13,11.926907,-inf,7.423802,0.0,PowerLaw,2.0328708,3.0237653e-14,bll,,RX J0747.3+0905,,0
1951,4FGL J0747.5-4927,116.8817,-49.4608,262.80573,-11.909673,6.26378e-12,5.2150916e-13,19.125612,11.400362,45.312836,0.4491694,PowerLaw,2.1056519,6.097465e-14,bll,,2MASS J07472476-4926332,,2
1952,4FGL J0747.6+7209,116.9239,72.1649,142.99959,30.020613,1.4785332e-12,3.0750408e-13,6.365955,4.9063845,31.465384,0.5497921,PowerLaw,2.4518964,6.29012e-14,bcu,,GB6 J0747+7205,,0
1953,4FGL J0747.8+7410,116.9612,74.1721,140.69092,29.857082,3.2828122e-12,4.3431388e-13,7.0866256,7.138877,55.91413,0.6353517,PowerLaw,3.0245445,4.4183338e-12,,,,,16
1954,4FGL J0748.0-1638,117.0059,-16.6437,234.20312,4.4620237,7.497261e-12,8.045416e-13,14.111153,8.259579,66.09985,0.5259069,LogParabola,2.6186252,1.351307e-12,bcu,,TXS 0745-165,,0
1955,4FGL J0748.3+8511,117.0818,85.1967,128.21684,28.209162,2.3897139e-12,3.1758038e-13,16.013792,-inf,18.836563,0.2414212,LogParabola,1.7920845,1.9418967e-14,bcu,,NVSS J074715+851208,,0
1956,4FGL J0748.3+4928,117.0824,49.4748,169.14697,29.254364,2.8994997e-12,4.2087988e-13,9.031821,6.496685,36.689064,0.6139883,PowerLaw,2.5101695,2.0993712e-13,bll,,NVSS J074837+493040,,0
1957,4FGL J0748.6+2400,117.1638,24.0166,196.60242,22.733208,9.878768e-12,5.4166226e-13,25.254816,14.612224,181.30249,0.7153295,PowerLaw,2.3390906,7.8527354e-13,fsrq,,OI 275,,0
1958,4FGL J0748.8-1501,117.2058,-15.0201,232.88861,5.440805,1.982971e-12,5.213863e-13,4.2201357,-inf,8.3355,0.0,PowerLaw,2.360537,5.076891e-14,,,,,0
1959,4FGL J0749.0-3904,117.267,-39.0709,253.73021,-6.6311,3.0074107e-12,5.730689e-13,7.451394,-inf,8.847169,0.0,PowerLaw,2.0655828,1.1154735e-14,bcu,,NVSS J074915-390336,,0
1960,4FGL J0749.0-2956,117.2727,-29.948,245.81905,-2.0448868,2.2738278e-12,5.739832e-13,5.835334,-inf,13.052333,0.0,PowerLaw,1.9804273,4.263401e-15,bcu,,NVSS J074913-295658,,0
1961,4FGL J0749.2+2314,117.3217,23.2337,197.45091,22.58909,1.8744893e-12,3.6939698e-13,8.278531,-inf,6.202216,0.0,PowerLaw,2.051042,9.496041e-15,bll,,RX J0749.2+2313,,0
1962,4FGL J0749.3+4453,117.3482,44.8918,174.3446,28.657005,3.667193e-12,4.617159e-13,16.896152,9.958509,79.77291,0.69870293,LogParabola,2.2868273,3.7151285e-13,bcu,,SDSS J074916.88+445232.1,,0
1963,4FGL J0749.4+1058,117.3728,10.9781,209.48143,17.80562,3.2534932e-12,4.495151e-13,10.466968,-inf,15.454027,0.16959333,PowerLaw,2.1884034,4.9024783e-14,bll,,TXS 0746+110,,0
1964,4FGL J0749.5+1026,117.3871,10.449,209.98999,17.592531,2.5183915e-12,5.9522943e-13,3.4941971,-inf,14.415025,0.15733609,PowerLaw,2.857799,1.5063316e-12,fsrq,,TXS 0747+104,,4112
1965,4FGL J0749.6+1324,117.4189,13.4075,207.1784,18.866392,3.0531708e-12,5.6774653e-13,13.091075,-inf,12.455655,0.0,LogParabola,2.4129226,4.5361916e-13,bcu,,SDSS J074935.95+132156.0,,0
1966,4FGL J0749.7+7450,117.431,74.8463,139.90247,29.911428,2.4097144e-12,3.1458785e-13,11.337212,5.1664243,30.369217,0.5483549,PowerLaw,2.1748505,2.9415675e-14,bll,,RX J0749.4+7451,,0
1967,4FGL J0749.8-4420,117.4688,-44.3445,258.43652,-9.101469,1.741846e-12,3.213324e-13,7.682433,-inf,4.2113442,0.0,LogParabola,2.3446622,8.2527586e-14,,,,,0
1968,4FGL J0749.9+3112,117.4754,31.2087,189.26396,25.36286,1.2605697e-12,3.4058474e-13,4.103771,-inf,9.116832,0.0,PowerLaw,2.452208,6.546898e-14,bcu,,MG2 J075000+3107,,0
1969,4FGL J0749.9+1823,117.4853,18.387,202.35387,20.921383,2.8952576e-12,5.9496933e-13,5.358589,6.8807926,28.930363,0.7065409,PowerLaw,2.437007,1.7043565e-13,fsrq,,TXS 0747+185,,16
1970,4FGL J0750.0+8238,117.5109,82.6382,131.06111,28.755281,1.4660285e-12,2.7872453e-13,5.7847314,5.023505,35.76675,0.72047627,PowerLaw,2.628444,2.6184827e-13,bcu,,S5 0740+82,,4
1971,4FGL J0750.5-7519,117.6457,-75.3253,287.5514,-22.554914,1.7331354e-12,4.3648917e-13,4.3276362,-inf,16.971146,0.35125583,PowerLaw,2.323246,3.2885604e-14,,,,,0
1972,4FGL J0750.8+1229,117.701,12.494,208.17674,18.736414,1.1713979e-11,6.948563e-13,32.13813,17.386927,359.7207,0.77612275,LogParabola,2.438016,1.8058849e-12,fsrq,,OI 280,,0
1973,4FGL J0751.0+7908,117.7678,79.1394,134.99571,29.403633,3.7774193e-12,3.187732e-13,26.50888,15.623079,154.85843,0.74245185,LogParabola,2.1792643,3.4278762e-13,bcu,,JVAS J0750+7909,,0
1974,4FGL J0751.0-5131,117.7685,-51.5288,264.94287,-12.388873,1.0725834e-11,7.991578e-13,26.58994,29.287569,695.33453,1.5186429,LogParabola,2.4150684,1.2767232e-12,bcu,,PMN J0751-5134,,2
1975,4FGL J0751.2+1808,117.8024,18.1411,202.72173,21.103653,1.0258641e-11,5.224179e-13,39.70876,-inf,10.915392,0.0,PLSuperExpCutoff,2.0660102,5.8695605e-13,MSP,,PSR J0751+1807,,0
1976,4FGL J0751.2-0029,117.8118,-0.4881,220.3175,13.046255,5.3636376e-13,1.729335e-13,4.22022,-inf,7.3547654,0.0,LogParabola,1.9509197,2.6646782e-15,,,,,0
1977,4FGL J0751.4-0421,117.8642,-4.3607,223.82715,11.2493305,2.9540372e-12,3.9402615e-13,10.390426,-inf,7.096615,0.0,PowerLaw,2.0815973,3.792939e-14,bcu,,PMN J0751-0421,,0
1978,4FGL J0751.4+2655,117.8664,26.9275,193.85774,24.32817,8.2295607e-13,2.0564244e-13,5.7177796,-inf,20.646889,0.17093724,LogParabola,2.0302312,1.02911725e-14,bcu,,MG2 J075139+2657,,0
1979,4FGL J0751.6-5029c,117.9052,-50.484,264.0452,-11.81564,2.2128193e-12,6.202942e-13,4.203833,-inf,14.213484,0.23561396,LogParabola,2.6885703,3.03037e-13,,,,,32
1980,4FGL J0751.9+3314,117.9826,33.2361,187.24977,26.367731,1.3850817e-11,5.3118274e-13,43.286934,53.159756,2246.3665,1.6084218,LogParabola,2.4388146,8.032697e-12,fsrq,,OI 380,,0
1981,4FGL J0752.0-2931,118.0134,-29.5264,245.78331,-1.2766964,5.003175e-12,7.2501445e-13,11.497775,-inf,8.811349,0.0,LogParabola,2.4980428,4.974829e-13,,,,,0
1982,4FGL J0752.3-1631,118.0914,-16.5318,234.63164,5.417295,5.6862687e-12,6.046806e-13,21.514982,11.415011,39.39336,0.44701195,LogParabola,1.9979753,1.2685069e-13,bcu,,NVSS J075223-163340,,0
1983,4FGL J0753.0+5353,118.253,53.8891,164.19286,30.504765,1.1055214e-11,5.8312914e-13,44.90694,15.599746,33.101936,0.1664859,LogParabola,2.126698,1.0487115e-12,bll,,4C +54.15,,0
1984,4FGL J0753.1-2624c,118.2895,-26.4008,243.22476,0.5353301,3.373113e-12,8.246799e-13,5.208301,-inf,17.383554,0.15866357,LogParabola,2.6545775,3.8081986e-13,,,,,32
1985,4FGL J0753.2+4319,118.3201,43.3285,176.24876,29.043259,7.132996e-13,2.2288284e-13,4.5485015,-inf,16.030977,0.0,PowerLaw,1.7224169,8.238259e-16,,,,,0
1986,4FGL J0753.4+4650,118.3599,46.8471,172.28004,29.691385,1.0724079e-12,2.7223612e-13,4.8469367,-inf,15.303008,0.11512419,PowerLaw,2.1111538,8.6951515e-15,,,,,0
1987,4FGL J0753.7-4545,118.4261,-45.7521,260.01477,-9.205883,1.4561918e-12,3.784781e-13,5.2272506,-inf,16.20941,0.0,PowerLaw,2.0412545,5.3467536e-15,unk,,1RXS J075333.1-454335,,5
1988,4FGL J0753.8-4700,118.4505,-47.0061,261.12842,-9.811218,2.7916675e-12,6.2557354e-13,4.8075123,-inf,11.213105,0.0,PowerLaw,2.6025004,2.2100666e-13,,,,,0
1989,4FGL J0753.9+0923,118.4907,9.3904,211.48521,18.11876,1.9710223e-12,4.5573544e-13,7.505925,7.8055186,57.48355,1.0102865,LogParabola,2.4596407,1.4815402e-13,bcu,,TXS 0751+095,,0
1990,4FGL J0754.0+0451,118.5213,4.8565,215.75485,16.140959,3.1821889e-12,4.3643783e-13,15.8884945,8.255369,27.950676,0.46235627,LogParabola,1.8742025,4.2799064e-14,bcu,,GB6 J0754+0452,,0
1991,4FGL J0754.4-1148,118.6105,-11.8052,230.7742,8.232862,1.6457884e-11,8.018172e-13,41.87455,16.11481,43.825447,0.21235807,LogParabola,2.1521056,1.8148216e-12,bll,,TXS 0752-116,,0
1992,4FGL J0754.5+3911,118.6435,39.1968,180.91339,28.410679,9.934076e-13,2.5442072e-13,4.589475,-inf,11.536307,0.0,PowerLaw,1.9216198,4.807249e-15,bll,,RXS J075436.4+391103,,0
1993,4FGL J0754.7+4823,118.6929,48.3932,170.55511,30.144844,1.3696789e-11,6.60196e-13,52.797146,20.417408,95.52217,0.30912825,LogParabola,2.0878875,1.3004641e-12,bll,,GB1 0751+485,,0
1994,4FGL J0754.9-3953,118.7409,-39.8951,255.02257,-6.0622997,3.1946117e-12,3.6411637e-13,13.054264,-inf,6.73613,0.0,LogParabola,2.2383757,1.0747205e-13,,,,,0
1995,4FGL J0755.6+1855,118.91,18.924,202.3777,22.373943,1.4240765e-12,2.9778263e-13,6.0616927,-inf,24.975756,0.5168065,PowerLaw,2.0103946,1.0583481e-14,,,,,0
1996,4FGL J0755.9-0515,118.9794,-5.2618,225.1809,11.78536,4.0844437e-12,5.318444e-13,7.664449,-inf,7.1873765,0.0,PowerLaw,2.9395158,4.836653e-12,,,,,0
1997,4FGL J0756.3-6431,119.0845,-64.5187,277.2295,-17.736841,2.617439e-12,3.5116392e-13,11.130459,-inf,17.417526,0.27123082,PowerLaw,2.063361,2.0341842e-14,bll,,SUMSS J075625-643031,,0
